SmallOperatingSystem-PT-MT0128DC0064; rf-otf-ldd-sat; 16; 12.19; 261156753
SwimmingPool-PT-07; ldd-sat; 32; 679.726043; 4160404431
LamportFastMutEx-PT-5; rf-otf-ldd-sat; 40; 18.3; 530682432
PhilosophersDyn-PT-10; otf-ldd-sat; 24; 1200; -1
QuasiCertifProtocol-PT-06; otf-ldd-sat; 32; 0.78; 2271960
SafeBus-PT-06; otf-ldd-sat; 24; 138.2; 6816756
RwMutex-PT-r0010w2000; ldd-sat; 8; 186.747567; 3024
SwimmingPool-PT-02; otf-ldd-sat; 48; 0.83; 3408031
SwimmingPool-PT-03; rf-otf-ldd-sat; 32; 19.96; 32209356
Solitaire-PT-EngNC7x7; ldd-sat; 48; 105.46314; 187636299
Kanban-PT-0050; rf-otf-ldd-sat; 24; 242.24; 0
SafeBus-PT-06; rf-otf-ldd-sat; 8; 167.57; 6816756
SafeBus-PT-06; rf-otf-ldd-sat; 32; 79.05; 6816756
LamportFastMutEx-PT-5; rf-otf-ldd-sat; 48; 18.3; 530682432
TCPcondis-PT-10; rf-otf-ldd-sat; 16; 7.85; 13761971603
BridgeAndVehicles-PT-V20P10N20; ldd-sat; 40; 85.315184; 9076326
Solitaire-PT-EngNC7x7-rf; ldd-sat; 48; 92.270148; 187636299
CSRepetitions-PT-04; otf-ldd-sat; 1; 185.71; 30948223090688
SmallOperatingSystem-PT-MT0128DC0064; rf-otf-ldd-sat; 24; 10.88; 261156753
RwMutex-PT-r0010w0500; otf-ldd-sat; 8; 13.5; 1524
BridgeAndVehicles-PT-V20P10N10; ldd-sat; 40; 21.698658; 6732570
SmallOperatingSystem-PT-MT0128DC0064; ldd-sat; 16; 14.161415; 261156753
Angiogenesis-PT-10-rf; ldd-sat; 24; 1200; -1
Angiogenesis-PT-10-rf; ldd-sat; 8; 1200; -1
Solitaire-PT-EngNC7x7; rf-otf-ldd-sat; 24; 222.33; 187636299
Dekker-PT-020; rf-otf-ldd-sat; 24; 4.61; 11534336
Angiogenesis-PT-10; ldd-sat; 40; 16.372705; 822645885495
BridgeAndVehicles-PT-V20P20N20-rf; ldd-sat; 40; 101.315102; 9783606
SafeBus-PT-06; otf-ldd-sat; 8; 229.66; 6816756
Angiogenesis-PT-10; rf-otf-ldd-sat; 48; 8.71; 822645885495
TCPcondis-PT-10; rf-otf-ldd-sat; 1; 68.44; 13761971603
SwimmingPool-PT-07; otf-ldd-sat; 8; 170.1; 4160404431
SwimmingPool-PT-02; otf-ldd-sat; 1; 1.04; 3408031
QuasiCertifProtocol-PT-06; rf-otf-ldd-sat; 16; 4.56; 2271960
BridgeAndVehicles-PT-V20P20N20; otf-ldd-sat; 8; 799.89; 9783606
Solitaire-PT-EngNC7x7-rf; ldd-sat; 40; 102.355539; 187636299
TCPcondis-PT-10; otf-ldd-sat; 40; 8.75; 13761971603
CSRepetitions-PT-04; otf-ldd-sat; 40; 14.95; 30948223090688
SwimmingPool-PT-07; otf-ldd-sat; 24; 69.21; 4160404431
Solitaire-PT-EngNC7x7-rf; ldd-sat; 16; 191.062255; 187636299
Dekker-PT-015; rf-otf-ldd-sat; 32; 0.37; 278528
Dekker-PT-015; ldd-sat; 40; 3.039888; 278528
RwMutex-PT-r0010w2000; rf-otf-ldd-sat; 1; 1200; -1
Dekker-PT-020; rf-otf-ldd-sat; 32; 3.63; 11534336
BridgeAndVehicles-PT-V20P20N10-rf; ldd-sat; 32; 0.878784; 6732570
PhilosophersDyn-PT-10; rf-otf-ldd-sat; 16; 115.42; 199051
PhilosophersDyn-PT-10; rf-otf-ldd-sat; 40; 66.14; 199051
SafeBus-PT-06; rf-otf-ldd-sat; 1; 843.35; 6816756
BridgeAndVehicles-PT-V20P20N20; otf-ldd-sat; 40; 338.22; 9783606
RwMutex-PT-r0010w0500; ldd-sat; 40; 6.030994; 1524
SwimmingPool-PT-07; ldd-sat; 8; 1200; -1
QuasiCertifProtocol-PT-06; otf-ldd-sat; 48; 0.88; 2271960
Dekker-PT-015; ldd-sat; 8; 10.316565; 278528
BridgeAndVehicles-PT-V20P20N10-rf; ldd-sat; 48; 0.968137; 6732570
BridgeAndVehicles-PT-V20P10N20; ldd-sat; 1; 934.111853; 9076326
Dekker-PT-015; otf-ldd-sat; 32; 7.76; 278528
TCPcondis-PT-10; ldd-sat; 32; 52.223033; 13761971603
SmallOperatingSystem-PT-MT0128DC0064; rf-otf-ldd-sat; 32; 11.23; 261156753
SwimmingPool-PT-07; rf-otf-ldd-sat; 40; 1200; -1
LamportFastMutEx-PT-5; rf-otf-ldd-sat; 16; 22.28; 530682432
PhilosophersDyn-PT-10; otf-ldd-sat; 16; 1200; -1
RwMutex-PT-r0010w2000; otf-ldd-sat; 48; 96.38; 3024
Dekker-PT-015; rf-otf-ldd-sat; 8; 0.4; 278528
TCPcondis-PT-10; rf-otf-ldd-sat; 40; 4.23; 13761971603
BridgeAndVehicles-PT-V20P10N20-rf; ldd-sat; 32; 84.45738; 9076326
LamportFastMutEx-PT-5; otf-ldd-sat; 48; 51.79; 530682432
SwimmingPool-PT-03; rf-otf-ldd-sat; 16; 34.96; 32209356
